"InvoiceDate";"FullName";"Country";"TotalInvoices";"TotalQty";"TotalDue"
"5/22/2011 14:03";"Isaac Anderson";"Germany";53;582;947.0
"5/22/2011 14:04";"Stewart Wilkins";"United Kingdom";36;111;216.0
"5/22/2011 14:05";"Charles Abraham";"Germany";44;386;754.0
"5/22/2011 14:09";"Ryan Chapman";"United Kingdom";5;46;208.0
"5/22/2011 14:29";"Carolyn Powell";"United Kingdom";23;169;326.0
"5/22/2011 14:33";"Angela Short";"France";10;64;206.0
"5/22/2011 14:35";"Donna Rees";"United Kingdom";5;32;110.0
"5/22/2011 14:40";"James Cornish";"United Kingdom";6;42;114.0
"5/22/2011 14:44";"John Davies";"United Kingdom";78;176;288.0
"5/22/2011 14:53";"Virginia Wright";"United Kingdom";24;215;413.0
"5/22/2011 15:00";"Joseph Butler";"United Kingdom";25;56;186.0
"5/22/2011 15:03";"Wanda Marshall";"United Kingdom";3;34;94.0
"5/22/2011 15:11";"Caroline Baker";"United Kingdom";4;19;35.0
"5/22/2011 15:12";"Caroline Baker";"United Kingdom";9;33;107.0
"5/22/2011 15:12";"Justin North";"United Kingdom";47;832;856.0
"5/22/2011 15:26";"Lillian Fisher";"United Kingdom";14;190;250.0
"5/22/2011 15:27";"Lillian Fisher";"United Kingdom";2;16;60.0
"5/22/2011 15:28";"Lillian Fisher";"United Kingdom";3;30;60.0
"5/22/2011 15:31";"Alison MacLeod";"United Kingdom";9;71;152.0
"5/22/2011 15:37";"Hannah Randall";"United Kingdom";6;62;130.0
"5/22/2011 15:44";"Sally Terry";"United Kingdom";9;64;159.0
"5/23/2011 8:31";"Kevin Edmunds";"United Kingdom";53;322;857.0
"5/23/2011 8:52";"Tracey Black";"United Kingdom";23;159;395.0
"5/23/2011 9:14";"Simon Piper";"Australia";17;231;527.0
"5/23/2011 9:24";"Edward White";"United Kingdom";1;-96;-480.0
"5/23/2011 9:39";"Connor Churchill";"United Kingdom";15;314;294.0
"5/23/2011 9:42";"Edward White";"United Kingdom";1;24;216.0
"5/23/2011 9:43";"Audrey Campbell";"United Kingdom";31;343;725.0
"5/23/2011 9:43";"Ian Reid";"Austria";45;434;1156.0
"5/23/2011 9:48";"Emma Paterson";"France";20;306;484.0
"5/23/2011 9:58";"Fiona Randall";"United Kingdom";5;44;98.0
"5/23/2011 10:02";"Maria McLean";"United Kingdom";1;-1;-1.0
"5/23/2011 10:13";"Angela Piper";"Germany";19;163;357.0
"5/23/2011 10:21";"Maria McLean";"United Kingdom";1;12;36.0
"5/23/2011 10:34";"Eric Ross";"EIRE";51;389;1010.0
"5/23/2011 10:34";"Connor Churchill";"United Kingdom";4;72;72.0
"5/23/2011 10:34";"Trevor Harris";"United Kingdom";1;-4;-16.0
"5/23/2011 10:38";"Gavin MacLeod";"United Kingdom";12;136;484.0
"5/23/2011 10:45";"Julian McLean";"United Kingdom";7;45;169.0
"5/23/2011 10:48";"Charles Randall";"Belgium";22;161;339.0
"5/23/2011 11:07";"Tracey Nash";"United Kingdom";142;1257;1981.0
"5/23/2011 11:07";"Rose Carr";"United Kingdom";3;-3;-31.0
"5/23/2011 11:21";"Dan Robertson";"United Kingdom";1;-12;-36.0
"5/23/2011 11:21";"Ryan Wilson";"United Kingdom";1;-2;-10.0
"5/23/2011 11:24";"Irene Walsh";"Portugal";1;-1;-1242.0
"5/23/2011 11:26";"Irene Walsh";"Portugal";1;1;1242.0
"5/23/2011 11:28";"Felicity Alsop";"United Kingdom";3;184;384.0
"5/23/2011 11:33";"Brian Ince";"United Kingdom";44;62;112.0
"5/23/2011 11:44";"Lillian Howard";"United Kingdom";40;427;413.0
"5/23/2011 11:48";"Julia Short";"Belgium";4;14;150.0
"5/23/2011 11:49";"Carl Forsyth";"United Kingdom";80;179;309.0
"5/23/2011 11:49";"Julia Short";"Belgium";2;4;36.0
"5/23/2011 11:52";"Joan Russell";"United Kingdom";12;454;410.0
"5/23/2011 11:52";"Rose Carr";"United Kingdom";23;52;192.0
"5/23/2011 11:58";"Bernadette Hemmings";"United Kingdom";5;229;395.0
"5/23/2011 12:09";"Blake Anderson";"United Kingdom";19;159;454.0
"5/23/2011 12:14";"Jason MacDonald";"United Kingdom";27;109;188.0
"5/23/2011 12:14";"Rose Carr";"United Kingdom";2;-2;-17.0
"5/23/2011 12:15";"Rose Carr";"United Kingdom";1;1;2.0
"5/23/2011 12:16";"Rose Carr";"United Kingdom";1;-1;-2.0
"5/23/2011 12:32";"Ryan Wilson";"United Kingdom";40;89;265.0
"5/23/2011 12:32";"Anne Walker";"United Kingdom";1;384;384.0
"5/23/2011 12:32";"Liam Baker";"Germany";1;12;12.0
"5/23/2011 12:35";"Charles Wilson";"United Kingdom";5;84;120.0
"5/23/2011 12:48";"Liam Baker";"Germany";5;-10;-23.0
"5/23/2011 12:59";"Phil Jones";"United Kingdom";27;369;702.0
"5/23/2011 13:03";"Alexandra Alsop";"United Kingdom";4;40;52.0
"5/23/2011 13:05";"Angela Newman";"United Kingdom";26;260;429.0
"5/23/2011 13:06";"Ryan Scott";"United Kingdom";14;1479;1763.0
"5/23/2011 13:08";"Jacob Clark";"United Kingdom";6;3863;1643.0
"5/23/2011 13:09";"Gordon Cameron";"United Kingdom";1;-1;-4.0
"5/23/2011 13:12";"Joanne Lyman";"United Kingdom";6;19;117.0
"5/23/2011 13:17";"Fiona Thomson";"United Kingdom";91;406;685.0
"5/23/2011 13:20";"Jacob Clark";"United Kingdom";1;120;120.0
"5/23/2011 13:25";"Matt Wilson";"United Kingdom";52;153;357.0
"5/23/2011 13:28";"Tim Dowd";"United Kingdom";1;100;400.0
"5/23/2011 13:35";"Benjamin Lawrence";"United Kingdom";29;281;554.0
"5/23/2011 13:41";"Sonia Lawrence";"United Kingdom";19;147;326.0
"5/23/2011 14:01";"Virginia Howard";"United Kingdom";6;848;1888.0
"5/23/2011 14:11";"Jennifer Reid";"United Kingdom";53;490;969.0
"5/23/2011 14:14";"Jennifer Reid";"United Kingdom";1;16;16.0
"5/23/2011 14:16";"Jennifer Reid";"United Kingdom";17;85;335.0
"5/23/2011 14:18";"Sonia Nolan";"United Kingdom";12;199;273.0
"5/23/2011 14:33";"Kimberly Morgan";"United Kingdom";1;-1;-9.0
"5/23/2011 14:46";"Irene Walsh";"Portugal";1;1;1242.0
"5/23/2011 14:50";"Irene Walsh";"Portugal";1;-1;-1242.0
"5/23/2011 14:52";"Irene Walsh";"Portugal";1;-1;-15.0
"5/23/2011 14:58";"Irene Walsh";"Portugal";1;1;558.0
"5/23/2011 14:59";"Jason Wright";"United Kingdom";11;133;579.0
"5/23/2011 14:59";"Jason Burgess";"United Kingdom";5;280;470.0
"5/23/2011 15:00";"Jason Burgess";"United Kingdom";2;144;216.0
"5/23/2011 15:00";"Irene Walsh";"Portugal";1;-1;-558.0
"5/23/2011 15:29";"Sonia Ross";"United Kingdom";10;139;305.0
"5/23/2011 15:33";"Amelia Hamilton";"United Kingdom";4;180;180.0
"5/23/2011 15:33";"Jason Gill";"United Kingdom";23;263;281.0
"5/23/2011 15:38";"Victor Lee";"Germany";4;31;148.0
"5/23/2011 15:38";"Connor Piper";"Germany";21;245;556.0
"5/23/2011 16:32";"Tim McLean";"United Kingdom";30;125;367.0
"5/23/2011 16:52";"Karen Berry";"United Kingdom";11;92;408.0
"5/23/2011 17:08";"Sarah Allan";"United Kingdom";11;-14;-80.0
"5/23/2011 17:13";"Steven Hughes";"United Kingdom";1;-2;-30.0
"5/23/2011 17:14";"Jason Taylor";"United Kingdom";2;-4;-10.0
"5/23/2011 17:15";"Colin Black";"United Kingdom";2;-5;-11.0
"5/23/2011 17:16";"Boris Sutherland";"United Kingdom";1;-3;-18.0
"5/23/2011 17:18";"Ella Walker";"United Kingdom";3;-5;-1.0
"5/23/2011 17:20";"Liam Baker";"Germany";4;-5;-13.0
"5/23/2011 17:25";"Victoria Gill";"United Kingdom";12;94;271.0
"5/23/2011 17:29";"Warren Bower";"United Kingdom";1;-2;-6.0
"5/23/2011 17:39";"Leonard North";"United Kingdom";1;-1;-9.0
"5/23/2011 17:40";"Gordon Wilson";"United Kingdom";2;-19;-28.0
"5/23/2011 17:41";"Ava Thomson";"United Kingdom";1;-1;-6.0
"5/23/2011 17:42";"Kevin Forsyth";"United Kingdom";1;-1;-4.0
"5/23/2011 17:43";"Lauren Hodges";"United Kingdom";1;-2;-2.0
"5/23/2011 17:44";"Julia Graham";"United Kingdom";2;-3;-2.0
"5/23/2011 17:47";"Joanne Forsyth";"United Kingdom";2;-3;-12.0
"5/23/2011 17:48";"Audrey Scott";"United Kingdom";3;-3;-31.0
"5/24/2011 8:21";"Steven Hughes";"United Kingdom";24;459;696.0
"5/24/2011 8:49";"Matt Clark";"United Kingdom";65;432;1664.0
"5/24/2011 8:49";"Felicity Short";"United Kingdom";17;196;302.0
"5/24/2011 8:51";"Matt Clark";"United Kingdom";6;25;107.0
"5/24/2011 8:53";"Stewart Taylor";"United Kingdom";6;118;222.0
"5/24/2011 9:10";"Samantha White";"United Kingdom";15;636;1636.0
"5/24/2011 9:12";"Joshua Dyer";"United Kingdom";2;62;16.0
"5/24/2011 9:20";"Luke Walker";"United Kingdom";15;128;219.0
"5/24/2011 9:25";"Jonathan Mitchell";"France";13;210;444.0
"5/24/2011 9:26";"Joshua Dyer";"United Kingdom";1;906;0.0
"5/24/2011 9:32";"Joan Miller";"United Kingdom";2;828;2904.0
"5/24/2011 9:56";"Una White";"United Kingdom";18;207;316.0
"5/24/2011 10:15";"Warren Berry";"United Kingdom";1;-1;-5.0
"5/24/2011 10:17";"Warren Berry";"United Kingdom";15;43;154.0
"5/24/2011 10:19";"Rachel Butler";"Germany";15;121;292.0
"5/24/2011 10:21";"Pippa Ferguson";"United Kingdom";2;124;296.0
"5/24/2011 10:22";"Boris Sutherland";"United Kingdom";27;338;690.0
"5/24/2011 10:24";"Joan Miller";"United Kingdom";4;3084;9120.0
"5/24/2011 10:24";"Boris Sutherland";"United Kingdom";10;159;219.0
"5/24/2011 10:33";"Virginia Grant";"United Kingdom";13;117;242.0
"5/24/2011 10:34";"Virginia Grant";"United Kingdom";1;12;12.0
"5/24/2011 10:35";"Virginia Grant";"United Kingdom";3;30;72.0
"5/24/2011 10:42";"Jason Berry";"United Kingdom";28;451;570.0
"5/24/2011 10:50";"Dominic MacDonald";"United Kingdom";19;142;302.0
"5/24/2011 11:23";"Faith Davies";"United Kingdom";1;-2;-8.0
"5/24/2011 11:27";"Leonard North";"United Kingdom";2;-7;-21.0
"5/24/2011 11:29";"Adam Johnston";"United Kingdom";17;163;197.0
"5/24/2011 11:31";"Sophie MacLeod";"United Kingdom";79;273;480.0
"5/24/2011 11:35";"Sally Bell";"United Kingdom";5;100;362.0
"5/24/2011 11:45";"Oliver Thomson";"United Kingdom";12;104;604.0
"5/24/2011 11:46";"Oliver Thomson";"United Kingdom";3;28;140.0
"5/24/2011 11:55";"Julian Sanderson";"United Kingdom";67;511;562.0
"5/24/2011 12:04";"Angela Thomson";"United Kingdom";19;68;226.0
"5/24/2011 12:10";"Harry Vaughan";"United Kingdom";36;298;730.0
"5/24/2011 12:12";"Harry Vaughan";"United Kingdom";9;86;160.0
"5/24/2011 12:14";"Dorothy Chapman";"United Kingdom";14;35;141.0
"5/24/2011 12:22";"Faith Langdon";"United Kingdom";20;170;336.0
"5/24/2011 12:36";"Fiona Vaughan";"United Kingdom";18;170;289.0
"5/24/2011 12:44";"Sonia Ross";"United Kingdom";1;-1;-2.0
"5/24/2011 12:57";"Katherine Knox";"United Kingdom";21;231;599.0
"5/24/2011 13:02";"Blake Bond";"United Kingdom";4;156;244.0
"5/24/2011 13:22";"Boris Hart";"United Kingdom";2;3;38.0
"5/24/2011 13:25";"Sophie Wallace";"United Kingdom";2;-2;-9.0
"5/24/2011 13:27";"Christopher Ince";"United Kingdom";29;68;141.0
"5/24/2011 13:46";"Cameron Hunter";"United Kingdom";37;485;668.0
"5/24/2011 13:50";"Virginia Langdon";"United Kingdom";14;104;247.0
"5/24/2011 13:50";"Irene Forsyth";"United Kingdom";27;61;103.0
"5/24/2011 13:56";"Sophie Wallace";"United Kingdom";11;46;136.0
"5/24/2011 13:59";"Sally Terry";"United Kingdom";1;-1;-30.0
"5/24/2011 14:00";"Lily Taylor";"United Kingdom";75;402;767.0
"5/24/2011 14:18";"Tracey Jones";"United Kingdom";1;1;4.0
"5/24/2011 14:25";"Nicholas Morgan";"United Kingdom";5;208;480.0
"5/24/2011 14:38";"Christian Ince";"United Kingdom";35;380;520.0
"5/24/2011 14:39";"Brian Greene";"United Kingdom";23;301;293.0
"5/24/2011 14:47";"Andrea Burgess";"United Kingdom";6;26;124.0
"5/24/2011 15:06";"Stephen Avery";"United Kingdom";8;128;324.0
"5/24/2011 15:13";"Ruth Baker";"United Kingdom";17;130;330.0
"5/24/2011 15:14";"David Dowd";"United Kingdom";8;116;184.0
"5/24/2011 15:22";"Diana Lyman";"United Kingdom";2;26;6.0
"5/24/2011 15:29";"Jasmine Ferguson";"United Kingdom";13;228;348.0
"5/24/2011 15:33";"Faith Langdon";"United Kingdom";2;24;96.0
"5/24/2011 15:45";"Paul Mackenzie";"United Kingdom";26;48;111.0
"5/24/2011 15:51";"Julia Blake";"United Kingdom";4;24;186.0
"5/24/2011 15:56";"Sue Sanderson";"United Kingdom";12;250;338.0
"5/24/2011 16:25";"Joan Ferguson";"United Kingdom";5;30;142.0
"5/24/2011 16:50";"Dorothy Chapman";"United Kingdom";1;-1;-14.0
"5/24/2011 16:55";"Sonia Nolan";"United Kingdom";4;-9;-45.0
"5/24/2011 16:58";"Lillian Fisher";"United Kingdom";2;-6;-9.0
"5/24/2011 16:59";"Luke Cameron";"United Kingdom";1;-1;-2.0
"5/24/2011 17:03";"Carl Forsyth";"United Kingdom";48;137;438.0
"5/24/2011 17:11";"Oliver James";"United Kingdom";1;-1;-17.0
"5/24/2011 17:12";"Abigail Payne";"United Kingdom";1;-5;-5.0
"5/24/2011 17:17";"Faith Mills";"United Kingdom";1;-2;-18.0
"5/24/2011 17:18";"Victor King";"United Kingdom";1;12;12.0
"5/24/2011 17:19";"Lucas Glover";"United Kingdom";1;-1;-4.0
"5/24/2011 17:25";"Diana Peake";"United Kingdom";3;-48;-48.0
"5/24/2011 17:26";"Molly Hardacre";"United Kingdom";1;-4;-24.0
"5/24/2011 17:27";"Kimberly White";"United Kingdom";2;-2;-8.0
"5/24/2011 17:28";"Kimberly Martin";"United Kingdom";2;-2;-17.0
"5/24/2011 17:30";"Jason Lewis";"Belgium";2;-4;-4.0
"5/24/2011 17:32";"Ian Wilson";"United Kingdom";4;-7;-26.0
"5/24/2011 17:33";"Sophie Lyman";"United Kingdom";1;-40;-120.0
"5/24/2011 17:34";"Sophie Lyman";"United Kingdom";1;40;40.0
"5/24/2011 17:36";"Max Clark";"United Kingdom";1;-1;-60.0
"5/24/2011 17:38";"Sebastian Glover";"United Kingdom";1;-1;-2.0
"5/24/2011 17:45";"Rose Manning";"United Kingdom";2;-13;-22.0
"5/24/2011 17:47";"Eric Ross";"EIRE";1;-1;-13.0
"5/24/2011 17:49";"Felicity Mackenzie";"United Kingdom";4;-7;-43.0
"5/24/2011 17:50";"Blake Anderson";"United Kingdom";1;-3;-33.0
"5/25/2011 8:32";"Eric Alsop";"United Kingdom";19;260;444.0
"5/25/2011 9:18";"Mary Bower";"United Kingdom";10;83;169.0
"5/25/2011 9:35";"Steven Vaughan";"United Kingdom";13;207;192.0
"5/25/2011 9:37";"Steven Vaughan";"United Kingdom";4;48;84.0
"5/25/2011 9:57";"Sam Chapman";"United Kingdom";14;145;327.0
"5/25/2011 9:58";"Owen Clarkson";"United Kingdom";8;1196;2296.0
"5/25/2011 10:02";"Owen Clarkson";"United Kingdom";3;187;187.0
"5/25/2011 10:08";"Nathan Graham";"France";11;182;276.0
"5/25/2011 10:11";"Kimberly Gray";"United Kingdom";26;549;851.0
"5/25/2011 10:12";"Joseph Alsop";"United Kingdom";34;314;508.0
"5/25/2011 10:24";"Sophie Newman";"United Kingdom";2;-2;-2.0
"5/25/2011 10:35";"Diana Thomson";"United Kingdom";31;192;637.0
"5/25/2011 10:53";"Maria McDonald";"United Kingdom";10;35;158.0
"5/25/2011 10:56";"John Peters";"United Kingdom";7;92;498.0
"5/25/2011 11:01";"Kevin Gill";"United Kingdom";9;348;408.0
"5/25/2011 11:12";"Angela Roberts";"United Kingdom";50;138;279.0
"5/25/2011 11:14";"Tracey Metcalfe";"United Kingdom";23;39;224.0
"5/25/2011 11:21";"Tracey Metcalfe";"United Kingdom";41;79;120.0
"5/25/2011 11:26";"Gabrielle Henderson";"United Kingdom";52;299;640.0
"5/25/2011 11:34";"Brandon Forsyth";"United Kingdom";6;106;126.0
"5/25/2011 11:34";"Sophie Newman";"United Kingdom";40;447;198.0
"5/25/2011 11:35";"Brandon Forsyth";"United Kingdom";1;6;12.0
"5/25/2011 11:41";"Dan Lee";"United Kingdom";2;48;48.0
"5/25/2011 11:44";"Dan Lee";"United Kingdom";1;144;0.0
"5/25/2011 11:45";"Melanie Poole";"United Kingdom";7;37;113.0
"5/25/2011 11:52";"Sonia Vaughan";"United Kingdom";23;319;697.0
"5/25/2011 11:58";"Simon Simpson";"United Kingdom";10;95;203.0
"5/25/2011 11:59";"William Nolan";"United Kingdom";28;102;211.0
"5/25/2011 12:00";"Adrian Clarkson";"United Kingdom";1;192;192.0
"5/25/2011 12:06";"Boris Dickens";"United Kingdom";8;396;1094.0
"5/25/2011 12:06";"Ryan Dyer";"United Kingdom";2;58;128.0
"5/25/2011 12:19";"Chloe Slater";"Netherlands";1;960;960.0
"5/25/2011 12:28";"Lisa Tucker";"United Kingdom";11;277;757.0
"5/25/2011 12:34";"Phil Jones";"United Kingdom";29;464;697.0
"5/25/2011 12:34";"Ryan Dyer";"United Kingdom";5;30;58.0
"5/25/2011 12:39";"Andrew Ellison";"United Kingdom";8;40;129.0
"5/25/2011 12:39";"Benjamin Morgan";"United Kingdom";1;100;200.0
"5/25/2011 12:44";"Diana Paterson";"France";21;183;470.0
"5/25/2011 12:46";"Lisa Tucker";"United Kingdom";1;48;96.0
"5/25/2011 12:54";"James White";"France";30;377;560.0
"5/25/2011 12:55";"Hannah Walsh";"Poland";27;261;751.0
"5/25/2011 13:34";"Amelia Johnston";"Poland";31;239;594.0
"5/25/2011 13:35";"Brandon Stewart";"United Kingdom";6;192;352.0
"5/25/2011 13:36";"Simon Marshall";"United Kingdom";9;85;244.0
"5/25/2011 14:18";"James Cameron";"United Kingdom";22;274;270.0
"5/25/2011 14:29";"Lisa Mackenzie";"United Kingdom";37;171;144.0
"5/25/2011 14:40";"Claire Harris";"United Kingdom";3;40;68.0
"5/25/2011 14:44";"Lucas Vance";"United Kingdom";16;254;348.0
"5/25/2011 14:54";"Madeleine Bell";"United Kingdom";14;180;360.0
"5/25/2011 15:18";"Carolyn Sanderson";"United Kingdom";14;214;394.0
"5/25/2011 15:19";"Dylan Hodges";"United Kingdom";13;174;362.0
"5/25/2011 15:31";"Maria Paige";"United Kingdom";36;449;432.0
"5/25/2011 15:47";"Adam Johnston";"United Kingdom";5;26;74.0
"5/25/2011 15:47";"Jason Taylor";"United Kingdom";18;142;328.0
"5/25/2011 15:54";"Hannah Bond";"United Kingdom";20;188;374.0
"5/25/2011 16:01";"Jane Dickens";"United Kingdom";7;168;285.0
"5/25/2011 16:08";"Michael Parr";"United Kingdom";46;170;297.0
"5/25/2011 16:28";"Isaac Kerr";"United Kingdom";19;73;176.0
"5/25/2011 16:30";"Tracey Peake";"United Kingdom";3;-3;-26.0
"5/25/2011 16:43";"Katherine Langdon";"United Kingdom";1;-4;-24.0
"5/25/2011 16:49";"Julian McLean";"United Kingdom";1;-1;-10.0
"5/25/2011 16:50";"Joe McGrath";"Channel Islands";2;-2;-11.0
"5/25/2011 16:51";"Jake MacLeod";"United Kingdom";1;-1;-1.0
"5/25/2011 16:56";"Adam Hamilton";"United Kingdom";2;-3;-51.0
"5/25/2011 16:57";"Leonard Marshall";"United Kingdom";1;-1;-4.0
"5/25/2011 16:57";"Warren Underwood";"United Kingdom";1;-1;-4.0
"5/25/2011 16:59";"Alan Hemmings";"United Kingdom";1;-10;-20.0
"5/25/2011 17:12";"Tracey Peake";"United Kingdom";25;110;214.0
"5/25/2011 17:31";"Rachel Jackson";"United Kingdom";29;104;229.0
"5/26/2011 8:38";"Max Wright";"United Kingdom";11;199;308.0
"5/26/2011 9:17";"Colin Smith";"Germany";22;194;511.0
"5/26/2011 9:18";"Colin Smith";"Germany";6;79;125.0
"5/26/2011 9:33";"Andrew Hemmings";"United Kingdom";8;24;146.0
"5/26/2011 9:45";"Ruth Robertson";"United Kingdom";25;257;413.0
"5/26/2011 10:03";"Sam King";"United Kingdom";2;18;50.0
"5/26/2011 10:09";"Simon Walker";"United Kingdom";21;115;432.0
"5/26/2011 10:12";"Keith Lee";"United Kingdom";5;126;348.0
"5/26/2011 10:13";"Keith Lee";"United Kingdom";2;26;64.0
"5/26/2011 10:15";"Dylan Paige";"United Kingdom";6;476;1244.0
"5/26/2011 10:25";"Joshua Clarkson";"United Kingdom";16;124;266.0
"5/26/2011 10:35";"Virginia Howard";"United Kingdom";3;600;1200.0
"5/26/2011 10:37";"Virginia Howard";"United Kingdom";1;300;600.0
"5/26/2011 10:41";"Adrian Nash";"Germany";8;40;127.0
"5/26/2011 10:43";"Ian Martin";"United Kingdom";22;218;548.0
"5/26/2011 10:43";"Adrian Nash";"Germany";3;34;58.0
"5/26/2011 11:02";"Leah Bower";"United Kingdom";3;-6;-51.0
"5/26/2011 11:04";"Boris Sutherland";"United Kingdom";2;-21;-111.0
"5/26/2011 11:16";"Julian Hudson";"United Kingdom";8;35;137.0
"5/26/2011 11:36";"David Anderson";"United Kingdom";3;32;76.0
"5/26/2011 11:37";"David Anderson";"United Kingdom";17;148;333.0
"5/26/2011 11:38";"David Anderson";"United Kingdom";22;131;361.0
"5/26/2011 11:40";"Eric Ross";"EIRE";26;305;478.0
"5/26/2011 11:43";"Eric Ross";"EIRE";1;4;4.0
"5/26/2011 11:44";"Una Clarkson";"United Kingdom";1;-1;-2.0
"5/26/2011 11:51";"Mary Morrison";"United Kingdom";14;46;101.0
"5/26/2011 12:00";"Molly Abraham";"United Kingdom";14;108;309.0
"5/26/2011 12:07";"Julian Pullman";"United Kingdom";6;528;312.0
"5/26/2011 12:10";"Eric Ross";"EIRE";1;-4;-4.0
"5/26/2011 12:12";"Eric Ross";"EIRE";1;4;4.0
"5/26/2011 12:38";"Andrew Bell";"Spain";2;25;52.0
"5/26/2011 12:41";"Jacob Fraser";"Germany";15;186;182.0
"5/26/2011 12:41";"Jacob Clark";"United Kingdom";1;-96;0.0
"5/26/2011 12:46";"Oliver Russell";"United Kingdom";17;108;322.0
"5/26/2011 12:52";"Charles Dickens";"United Kingdom";9;284;600.0
"5/26/2011 13:01";"Pippa Stewart";"United Kingdom";57;154;337.0
"5/26/2011 13:13";"Stewart Hemmings";"United Kingdom";11;92;195.0
"5/26/2011 13:16";"Heather Wright";"United Kingdom";4;5;272.0
"5/26/2011 13:21";"Penelope Mackenzie";"United Kingdom";39;171;238.0
"5/26/2011 13:26";"Jennifer Kerr";"United Kingdom";21;38;110.0
"5/26/2011 13:34";"Dominic Ball";"United Kingdom";42;342;917.0
"5/26/2011 13:46";"Felicity Alsop";"United Kingdom";4;254;640.0
"5/26/2011 14:01";"Faith Skinner";"United Kingdom";9;22;102.0
"5/26/2011 14:08";"Jake Berry";"United Kingdom";16;68;310.0
"5/26/2011 14:09";"Kylie Edmunds";"United Kingdom";6;224;272.0
"5/26/2011 14:09";"Faith Skinner";"United Kingdom";5;5;10.0
"5/26/2011 14:09";"Jake Berry";"United Kingdom";5;44;106.0
"5/26/2011 14:09";"Kylie Edmunds";"United Kingdom";3;52;60.0
"5/26/2011 14:17";"Neil Gray";"United Kingdom";12;76;226.0
"5/26/2011 14:20";"Colin Randall";"United Kingdom";21;196;413.0
"5/26/2011 14:21";"Anne Metcalfe";"United Kingdom";16;197;423.0
"5/26/2011 14:45";"Katherine Parr";"United Kingdom";16;163;286.0
"5/26/2011 14:53";"Frank Rampling";"France";12;88;254.0
"5/26/2011 15:19";"Chloe Slater";"Netherlands";50;4664;8874.0
"5/26/2011 15:30";"Owen MacLeod";"United Kingdom";17;234;264.0
"5/26/2011 15:35";"Sebastian Kerr";"United Kingdom";2;168;336.0
"5/26/2011 16:11";"Eric Kerr";"United Kingdom";13;168;155.0
"5/26/2011 16:25";"Joe Bower";"United Kingdom";30;238;787.0
"5/26/2011 16:30";"Rachel Jackson";"United Kingdom";23;79;253.0
"5/26/2011 16:30";"Neil Allan";"United Kingdom";8;57;107.0
"5/26/2011 17:15";"Robert White";"United Kingdom";50;126;378.0
"5/26/2011 17:16";"Hannah Hill";"France";13;426;376.0
"5/26/2011 18:17";"Rebecca Churchill";"United Kingdom";34;251;593.0
"5/26/2011 19:13";"Lucas Cameron";"United Kingdom";16;590;298.0
"5/26/2011 19:38";"Harry Lee";"United Kingdom";3;28;56.0
"5/26/2011 19:49";"Joan Miller";"United Kingdom";8;2140;5346.0
"5/26/2011 19:55";"Virginia Wright";"United Kingdom";1;-1;-13.0
"5/26/2011 19:56";"Richard MacDonald";"United Kingdom";2;-4;-28.0
"5/26/2011 19:56";"Charles Taylor";"United Kingdom";4;-15;-24.0
"5/26/2011 19:58";"Sebastian MacLeod";"United Kingdom";4;-7;-37.0
"5/27/2011 9:15";"Andrew Anderson";"United Kingdom";6;158;390.0
"5/27/2011 9:17";"Jasmine Sharp";"United Kingdom";1;-1;-5.0
"5/27/2011 9:32";"Sally Murray";"United Kingdom";7;294;444.0
"5/27/2011 9:39";"Stewart Payne";"United Kingdom";15;199;389.0
"5/27/2011 9:48";"Austin Dickens";"United Kingdom";13;286;90.0
"5/27/2011 9:55";"Jan Carr";"United Kingdom";2;-3;-17.0
"5/27/2011 10:15";"Stephen Tucker";"United Kingdom";11;84;212.0
"5/27/2011 10:16";"Frank Wilkins";"United Kingdom";9;508;1072.0
"5/27/2011 10:20";"Hannah Martin";"United Kingdom";28;229;542.0
"5/27/2011 10:29";"Jennifer Short";"Germany";38;342;694.0
"5/27/2011 10:34";"Donna Rees";"United Kingdom";1;-2;-8.0
